owner,repo,weekofyear,total_stars
facebook,AsyncDisplayKit,23,61
facebook,AsyncDisplayKit,24,74
facebook,AsyncDisplayKit,25,65
facebook,AsyncDisplayKit,26,67
facebook,AsyncDisplayKit,27,60
facebook,AsyncDisplayKit,28,57
facebook,AsyncDisplayKit,29,80
facebook,AsyncDisplayKit,30,83
facebook,AsyncDisplayKit,31,88
facebook,AsyncDisplayKit,32,59
facebook,AsyncDisplayKit,33,98
facebook,AsyncDisplayKit,34,74
facebook,AsyncDisplayKit,35,59
facebook,AsyncDisplayKit,36,69
facebook,AsyncDisplayKit,37,83
facebook,AsyncDisplayKit,38,58
facebook,AsyncDisplayKit,39,67
facebook,AsyncDisplayKit,40,62
facebook,AsyncDisplayKit,41,53
facebook,AsyncDisplayKit,42,62
facebook,AsyncDisplayKit,43,61
facebook,AsyncDisplayKit,44,62
facebook,AsyncDisplayKit,45,62
facebook,AsyncDisplayKit,46,65
facebook,AsyncDisplayKit,47,73
facebook,AsyncDisplayKit,48,82
facebook,AsyncDisplayKit,49,82
facebook,AsyncDisplayKit,50,71
facebook,AsyncDisplayKit,51,46
facebook,AsyncDisplayKit,52,40
facebook,FBNotifications,29,250
facebook,FBNotifications,30,43
facebook,FBNotifications,31,10
facebook,FBNotifications,32,9
facebook,FBNotifications,33,6
facebook,FBNotifications,34,4
facebook,FBNotifications,35,10
facebook,FBNotifications,36,4
facebook,FBNotifications,37,4
facebook,FBNotifications,38,5
facebook,FBNotifications,39,2
facebook,FBNotifications,40,1
facebook,FBNotifications,41,1
facebook,FBNotifications,42,1
facebook,FBNotifications,43,3
facebook,FBNotifications,44,3
facebook,FBNotifications,45,4
facebook,FBNotifications,46,5
facebook,FBNotifications,47,2
facebook,FBNotifications,48,7
facebook,FBNotifications,49,5
facebook,PathPicker,2,10
facebook,PathPicker,3,13
facebook,PathPicker,4,17
facebook,PathPicker,5,12
facebook,PathPicker,6,8
facebook,PathPicker,7,8
facebook,PathPicker,8,6
facebook,PathPicker,9,18
facebook,PathPicker,10,10
facebook,PathPicker,11,19
facebook,PathPicker,12,8
facebook,PathPicker,13,5
facebook,PathPicker,14,15
facebook,PathPicker,15,24
facebook,PathPicker,16,23
facebook,PathPicker,17,14
facebook,PathPicker,18,5
facebook,PathPicker,19,13
facebook,PathPicker,20,9
facebook,PathPicker,21,17
facebook,PathPicker,22,18
facebook,PathPicker,23,7
facebook,PathPicker,24,10
facebook,PathPicker,25,8
facebook,PathPicker,26,10
facebook,PathPicker,27,12
facebook,PathPicker,28,8
facebook,PathPicker,29,8
facebook,PathPicker,30,7
facebook,PathPicker,31,7
facebook,PathPicker,32,10
facebook,PathPicker,33,6
facebook,PathPicker,34,3
facebook,PathPicker,35,6
facebook,PathPicker,36,10
facebook,PathPicker,37,13
facebook,PathPicker,38,9
facebook,PathPicker,39,5
facebook,PathPicker,40,4
facebook,PathPicker,41,7
facebook,PathPicker,42,10
facebook,PathPicker,43,11
facebook,PathPicker,44,20
facebook,PathPicker,45,6
facebook,PathPicker,46,7
facebook,PathPicker,47,10
facebook,PathPicker,48,7
facebook,PathPicker,49,11
facebook,PathPicker,50,8
facebook,PathPicker,51,7
facebook,PathPicker,52,13
facebook,ThreatExchange,2,1
facebook,ThreatExchange,3,2
facebook,ThreatExchange,4,1
facebook,ThreatExchange,5,1
facebook,ThreatExchange,6,3
facebook,ThreatExchange,7,4
facebook,ThreatExchange,8,1
facebook,ThreatExchange,9,3
facebook,ThreatExchange,10,4
facebook,ThreatExchange,11,2
facebook,ThreatExchange,12,3
facebook,ThreatExchange,15,1
facebook,ThreatExchange,17,3
facebook,ThreatExchange,19,2
facebook,ThreatExchange,20,2
facebook,ThreatExchange,21,2
facebook,ThreatExchange,22,4
facebook,ThreatExchange,24,2
facebook,ThreatExchange,25,6
facebook,ThreatExchange,27,4
facebook,ThreatExchange,29,3
facebook,ThreatExchange,30,1
facebook,ThreatExchange,33,6
facebook,ThreatExchange,35,1
facebook,ThreatExchange,36,2
facebook,ThreatExchange,37,1
facebook,ThreatExchange,38,3
facebook,ThreatExchange,42,2
facebook,ThreatExchange,43,2
facebook,ThreatExchange,44,2
facebook,ThreatExchange,46,3
facebook,ThreatExchange,48,2
facebook,ThreatExchange,49,2
facebook,ThreatExchange,50,4
facebook,ThreatExchange,51,1
facebook,augmented-traffic-control,2,8
facebook,augmented-traffic-control,3,11
facebook,augmented-traffic-control,4,8
facebook,augmented-traffic-control,5,20
facebook,augmented-traffic-control,6,10
facebook,augmented-traffic-control,7,12
facebook,augmented-traffic-control,8,13
facebook,augmented-traffic-control,9,15
facebook,augmented-traffic-control,10,8
facebook,augmented-traffic-control,11,16
facebook,augmented-traffic-control,12,15
facebook,augmented-traffic-control,13,8
facebook,augmented-traffic-control,14,5
facebook,augmented-traffic-control,15,11
facebook,augmented-traffic-control,16,14
facebook,augmented-traffic-control,17,9
facebook,augmented-traffic-control,18,7
facebook,augmented-traffic-control,20,3
facebook,augmented-traffic-control,21,9
facebook,augmented-traffic-control,22,4
facebook,augmented-traffic-control,23,9
facebook,augmented-traffic-control,24,65
facebook,augmented-traffic-control,25,18
facebook,augmented-traffic-control,26,14
facebook,augmented-traffic-control,27,19
facebook,augmented-traffic-control,28,9
facebook,augmented-traffic-control,29,47
facebook,augmented-traffic-control,30,14
facebook,augmented-traffic-control,31,5
facebook,augmented-traffic-control,32,12
facebook,augmented-traffic-control,33,10
facebook,augmented-traffic-control,34,9
facebook,augmented-traffic-control,35,13
facebook,augmented-traffic-control,36,16
facebook,augmented-traffic-control,37,25
facebook,augmented-traffic-control,38,34
facebook,augmented-traffic-control,39,33
facebook,augmented-traffic-control,40,28
facebook,augmented-traffic-control,41,7
facebook,augmented-traffic-control,42,20
facebook,augmented-traffic-control,43,14
facebook,augmented-traffic-control,44,11
facebook,augmented-traffic-control,45,10
facebook,augmented-traffic-control,46,12
facebook,augmented-traffic-control,47,8
facebook,augmented-traffic-control,48,12
facebook,augmented-traffic-control,49,13
facebook,augmented-traffic-control,50,10
facebook,augmented-traffic-control,51,9
facebook,augmented-traffic-control,52,7
facebook,bistro,2,4
facebook,bistro,3,1
facebook,bistro,4,2
facebook,bistro,5,1
facebook,bistro,6,2
facebook,bistro,7,2
facebook,bistro,8,1
facebook,bistro,10,2
facebook,bistro,14,2
facebook,bistro,15,2
facebook,bistro,16,3
facebook,bistro,17,2
facebook,bistro,18,2
facebook,bistro,19,1
facebook,bistro,20,3
facebook,bistro,21,16
facebook,bistro,22,6
facebook,bistro,23,2
facebook,bistro,24,6
facebook,bistro,25,1
facebook,bistro,26,2
facebook,bistro,27,2
facebook,bistro,28,4
facebook,bistro,29,1
facebook,bistro,30,1
facebook,bistro,32,8
facebook,bistro,33,4
facebook,bistro,34,4
facebook,bistro,35,3
facebook,bistro,36,2
facebook,bistro,37,5
facebook,bistro,38,3
facebook,bistro,40,6
facebook,bistro,41,1
facebook,bistro,42,1
facebook,bistro,43,1
facebook,bistro,44,3
facebook,bistro,46,2
facebook,bistro,49,1
facebook,bistro,50,1
facebook,bistro,51,1
facebook,bistro,52,1
facebook,buck,1,2
facebook,buck,2,43
facebook,buck,3,47
facebook,buck,4,34
facebook,buck,5,25
facebook,buck,6,27
facebook,buck,7,20
facebook,buck,8,26
facebook,buck,9,29
facebook,buck,10,24
facebook,buck,11,22
facebook,buck,12,13
facebook,buck,13,19
facebook,buck,14,10
facebook,buck,15,22
facebook,buck,16,29
facebook,buck,17,39
facebook,buck,18,24
facebook,buck,19,14
facebook,buck,20,11
facebook,buck,21,17
facebook,buck,22,27
facebook,buck,23,38
facebook,buck,24,27
facebook,buck,25,25
facebook,buck,26,18
facebook,buck,27,22
facebook,buck,28,16
facebook,buck,29,33
facebook,buck,30,36
facebook,buck,31,20
facebook,buck,32,24
facebook,buck,33,22
facebook,buck,34,21
facebook,buck,35,23
facebook,buck,36,17
facebook,buck,37,20
facebook,buck,38,27
facebook,buck,39,36
facebook,buck,40,25
facebook,buck,41,20
facebook,buck,42,24
facebook,buck,43,25
facebook,buck,44,19
facebook,buck,45,23
facebook,buck,46,17
facebook,buck,47,26
facebook,buck,48,32
facebook,buck,49,42
facebook,buck,50,36
facebook,buck,51,29
facebook,buck,52,26
facebook,componentkit,1,2
facebook,componentkit,2,21
facebook,componentkit,3,13
facebook,componentkit,4,25
facebook,componentkit,5,18
facebook,componentkit,6,19
facebook,componentkit,7,26
facebook,componentkit,8,30
facebook,componentkit,9,23
facebook,componentkit,10,42
facebook,componentkit,11,24
facebook,componentkit,12,19
facebook,componentkit,13,16
facebook,componentkit,14,12
facebook,componentkit,15,10
facebook,componentkit,16,16
facebook,componentkit,17,16
facebook,componentkit,18,17
facebook,componentkit,19,16
facebook,componentkit,20,15
facebook,componentkit,21,13
facebook,componentkit,22,22
facebook,componentkit,23,21
facebook,componentkit,24,21
facebook,componentkit,25,18
facebook,componentkit,26,10
facebook,componentkit,27,11
facebook,componentkit,28,16
facebook,componentkit,29,28
facebook,componentkit,30,24
facebook,componentkit,31,21
facebook,componentkit,32,19
facebook,componentkit,33,26
facebook,componentkit,34,24
facebook,componentkit,35,26
facebook,componentkit,36,20
facebook,componentkit,37,32
facebook,componentkit,38,21
facebook,componentkit,39,20
facebook,componentkit,40,21
facebook,componentkit,41,16
facebook,componentkit,42,30
facebook,componentkit,43,16
facebook,componentkit,44,16
facebook,componentkit,45,27
facebook,componentkit,46,16
facebook,componentkit,47,13
facebook,componentkit,48,14
facebook,componentkit,49,28
facebook,componentkit,50,21
facebook,componentkit,51,18
facebook,componentkit,52,14
facebook,conceal,1,2
facebook,conceal,2,8
facebook,conceal,3,10
facebook,conceal,4,16
facebook,conceal,5,23
facebook,conceal,6,15
facebook,conceal,7,13
facebook,conceal,8,11
facebook,conceal,9,8
facebook,conceal,10,19
facebook,conceal,11,12
facebook,conceal,12,14
facebook,conceal,13,11
facebook,conceal,14,3
facebook,conceal,15,15
facebook,conceal,16,11
facebook,conceal,17,17
facebook,conceal,18,12
facebook,conceal,19,10
facebook,conceal,20,5
facebook,conceal,21,14
facebook,conceal,22,12
facebook,conceal,23,14
facebook,conceal,24,14
facebook,conceal,25,14
facebook,conceal,26,14
facebook,conceal,27,12
facebook,conceal,28,23
facebook,conceal,29,19
facebook,conceal,30,17
facebook,conceal,31,15
facebook,conceal,32,13
facebook,conceal,33,15
facebook,conceal,34,7
facebook,conceal,35,11
facebook,conceal,36,11
facebook,conceal,37,11
facebook,conceal,38,13
facebook,conceal,39,8
facebook,conceal,40,16
facebook,conceal,41,8
facebook,conceal,42,5
facebook,conceal,43,11
facebook,conceal,44,6
facebook,conceal,45,7
facebook,conceal,46,5
facebook,conceal,47,6
facebook,conceal,48,10
facebook,conceal,49,12
facebook,conceal,50,8
facebook,conceal,51,11
facebook,conceal,52,4
facebook,draft-js,21,1
facebook,draft-js,22,4466
facebook,draft-js,23,569
facebook,draft-js,24,201
facebook,draft-js,25,137
facebook,draft-js,26,227
facebook,draft-js,27,134
facebook,draft-js,28,103
facebook,draft-js,29,86
facebook,draft-js,30,83
facebook,draft-js,31,79
facebook,draft-js,32,71
facebook,draft-js,33,71
facebook,draft-js,34,62
facebook,draft-js,35,68
facebook,draft-js,36,57
facebook,draft-js,37,60
facebook,draft-js,38,56
facebook,draft-js,39,59
facebook,draft-js,40,61
facebook,draft-js,41,70
facebook,draft-js,42,121
facebook,draft-js,43,83
facebook,draft-js,44,73
facebook,draft-js,45,61
facebook,draft-js,46,44
facebook,draft-js,47,71
facebook,draft-js,48,64
facebook,draft-js,49,84
facebook,draft-js,50,86
facebook,draft-js,51,66
facebook,draft-js,52,64
facebook,facebook-android-sdk,2,17
facebook,facebook-android-sdk,3,13
facebook,facebook-android-sdk,4,13
facebook,facebook-android-sdk,5,15
facebook,facebook-android-sdk,6,9
facebook,facebook-android-sdk,7,10
facebook,facebook-android-sdk,8,12
facebook,facebook-android-sdk,9,10
facebook,facebook-android-sdk,10,19
facebook,facebook-android-sdk,11,15
facebook,facebook-android-sdk,12,12
facebook,facebook-android-sdk,13,12
facebook,facebook-android-sdk,14,8
facebook,facebook-android-sdk,15,10
facebook,facebook-android-sdk,16,11
facebook,facebook-android-sdk,17,12
facebook,facebook-android-sdk,18,8
facebook,facebook-android-sdk,19,9
facebook,facebook-android-sdk,20,2
facebook,facebook-android-sdk,21,13
facebook,facebook-android-sdk,22,6
facebook,facebook-android-sdk,23,10
facebook,facebook-android-sdk,24,13
facebook,facebook-android-sdk,25,11
facebook,facebook-android-sdk,26,10
facebook,facebook-android-sdk,27,11
facebook,facebook-android-sdk,28,7
facebook,facebook-android-sdk,29,13
facebook,facebook-android-sdk,30,10
facebook,facebook-android-sdk,31,10
facebook,facebook-android-sdk,32,10
facebook,facebook-android-sdk,33,7
facebook,facebook-android-sdk,34,9
facebook,facebook-android-sdk,35,14
facebook,facebook-android-sdk,36,16
facebook,facebook-android-sdk,37,8
facebook,facebook-android-sdk,38,13
facebook,facebook-android-sdk,39,8
facebook,facebook-android-sdk,40,9
facebook,facebook-android-sdk,41,4
facebook,facebook-android-sdk,42,9
facebook,facebook-android-sdk,43,10
facebook,facebook-android-sdk,44,8
facebook,facebook-android-sdk,45,13
facebook,facebook-android-sdk,46,9
facebook,facebook-android-sdk,47,12
facebook,facebook-android-sdk,48,16
facebook,facebook-android-sdk,49,10
facebook,facebook-android-sdk,50,7
facebook,facebook-android-sdk,51,8
facebook,facebook-android-sdk,52,9
facebook,facebook-ios-sdk,2,16
facebook,facebook-ios-sdk,3,20
facebook,facebook-ios-sdk,4,17
facebook,facebook-ios-sdk,5,9
facebook,facebook-ios-sdk,6,14
facebook,facebook-ios-sdk,7,16
facebook,facebook-ios-sdk,8,12
facebook,facebook-ios-sdk,9,20
facebook,facebook-ios-sdk,10,25
facebook,facebook-ios-sdk,11,11
facebook,facebook-ios-sdk,12,11
facebook,facebook-ios-sdk,13,15
facebook,facebook-ios-sdk,14,9
facebook,facebook-ios-sdk,15,17
facebook,facebook-ios-sdk,16,24
facebook,facebook-ios-sdk,17,11
facebook,facebook-ios-sdk,18,16
facebook,facebook-ios-sdk,19,10
facebook,facebook-ios-sdk,20,5
facebook,facebook-ios-sdk,21,9
facebook,facebook-ios-sdk,22,26
facebook,facebook-ios-sdk,23,10
facebook,facebook-ios-sdk,24,18
facebook,facebook-ios-sdk,25,8
facebook,facebook-ios-sdk,26,17
facebook,facebook-ios-sdk,27,16
facebook,facebook-ios-sdk,28,7
facebook,facebook-ios-sdk,29,12
facebook,facebook-ios-sdk,30,14
facebook,facebook-ios-sdk,31,9
facebook,facebook-ios-sdk,32,13
facebook,facebook-ios-sdk,33,16
facebook,facebook-ios-sdk,34,7
facebook,facebook-ios-sdk,35,23
facebook,facebook-ios-sdk,36,11
facebook,facebook-ios-sdk,37,8
facebook,facebook-ios-sdk,38,12
facebook,facebook-ios-sdk,39,16
facebook,facebook-ios-sdk,40,11
facebook,facebook-ios-sdk,41,8
facebook,facebook-ios-sdk,42,12
facebook,facebook-ios-sdk,43,19
facebook,facebook-ios-sdk,44,12
facebook,facebook-ios-sdk,45,12
facebook,facebook-ios-sdk,46,13
facebook,facebook-ios-sdk,47,11
facebook,facebook-ios-sdk,48,12
facebook,facebook-ios-sdk,49,19
facebook,facebook-ios-sdk,50,6
facebook,facebook-ios-sdk,51,10
facebook,facebook-ios-sdk,52,7
facebook,facebook-sdk-swift,42,282
facebook,facebook-sdk-swift,43,339
facebook,facebook-sdk-swift,44,70
facebook,facebook-sdk-swift,45,41
facebook,facebook-sdk-swift,46,27
facebook,facebook-sdk-swift,47,15
facebook,facebook-sdk-swift,48,16
facebook,facebook-sdk-swift,49,17
facebook,facebook-sdk-swift,50,9
facebook,facebook-sdk-swift,51,15
facebook,facebook-sdk-swift,52,22
facebook,fatal,2,3
facebook,fatal,3,6
facebook,fatal,4,2
facebook,fatal,5,4
facebook,fatal,6,1
facebook,fatal,7,5
facebook,fatal,8,3
facebook,fatal,9,3
facebook,fatal,10,3
facebook,fatal,11,5
facebook,fatal,12,5
facebook,fatal,14,5
facebook,fatal,15,7
facebook,fatal,16,4
facebook,fatal,17,4
facebook,fatal,18,2
facebook,fatal,19,1
facebook,fatal,20,1
facebook,fatal,21,2
facebook,fatal,22,2
facebook,fatal,23,2
facebook,fatal,24,4
facebook,fatal,25,2
facebook,fatal,26,2
facebook,fatal,27,3
facebook,fatal,28,3
facebook,fatal,29,2
facebook,fatal,30,2
facebook,fatal,32,1
facebook,fatal,33,5
facebook,fatal,34,10
facebook,fatal,35,2
facebook,fatal,37,3
facebook,fatal,38,5
facebook,fatal,39,1
facebook,fatal,40,4
facebook,fatal,41,2
facebook,fatal,42,2
facebook,fatal,43,2
facebook,fatal,44,4
facebook,fatal,45,4
facebook,fatal,47,4
facebook,fatal,48,3
facebook,fatal,49,2
facebook,fatal,50,4
facebook,fatal,51,3
facebook,fatal,52,2
facebook,fixed-data-table,2,29
facebook,fixed-data-table,3,43
facebook,fixed-data-table,4,25
facebook,fixed-data-table,5,34
facebook,fixed-data-table,6,22
facebook,fixed-data-table,7,30
facebook,fixed-data-table,8,33
facebook,fixed-data-table,9,34
facebook,fixed-data-table,10,18
facebook,fixed-data-table,11,36
facebook,fixed-data-table,12,20
facebook,fixed-data-table,13,17
facebook,fixed-data-table,14,19
facebook,fixed-data-table,15,21
facebook,fixed-data-table,16,19
facebook,fixed-data-table,17,42
facebook,fixed-data-table,18,25
facebook,fixed-data-table,19,33
facebook,fixed-data-table,20,21
facebook,fixed-data-table,21,27
facebook,fixed-data-table,22,47
facebook,fixed-data-table,23,24
facebook,fixed-data-table,24,36
facebook,fixed-data-table,25,22
facebook,fixed-data-table,26,34
facebook,fixed-data-table,27,32
facebook,fixed-data-table,28,25
facebook,fixed-data-table,29,28
facebook,fixed-data-table,30,33
facebook,fixed-data-table,31,34
facebook,fixed-data-table,32,32
facebook,fixed-data-table,33,25
facebook,fixed-data-table,34,24
facebook,fixed-data-table,35,37
facebook,fixed-data-table,36,33
facebook,fixed-data-table,37,23
facebook,fixed-data-table,38,30
facebook,fixed-data-table,39,39
facebook,fixed-data-table,40,21
facebook,fixed-data-table,41,36
facebook,fixed-data-table,42,28
facebook,fixed-data-table,43,27
facebook,fixed-data-table,44,38
facebook,fixed-data-table,45,35
facebook,fixed-data-table,46,27
facebook,fixed-data-table,47,37
facebook,fixed-data-table,48,38
facebook,fixed-data-table,49,22
